Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Latitude,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation
2018,MO,Missouri,Reynolds,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.9,,,16.2,19.6,"6,254",37.36251478,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-90.96918266 37.36251478)
2018,MO,Missouri,Ripley,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19.4,,,17.6,21.2,"13,401",36.65285071,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-90.86404796 36.65285071)
2018,MO,Missouri,St. Charles,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.8,,,11.4,14.3,"399,182",38.78192628,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-90.67423857 38.78192628)
2018,MO,Missouri,St. Clair,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.2,,,15.3,18.9,"9,395",38.03713006,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-93.77603292 38.03713006)
2018,MO,Missouri,Ste. Genevieve,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16,,,14.3,17.7,"17,888",37.89389371,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-90.19505117 37.89389371)
2018,MO,Missouri,St. Francois,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.8,,,15.2,18.5,"66,692",37.81067066,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-90.47313218 37.81067066)
2018,MO,Missouri,St. Louis,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.3,,,12.1,14.6,"996,945",38.64018926,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-90.44378217 38.64018926)
2018,MO,Missouri,Saline,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.4,,,15,18,"22,895",39.13694352,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-93.20193261 39.13694352)
2018,MO,Missouri,Schuyler,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.4,,,15.7,19.2,"4,599",40.47004355,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-92.52073577 40.47004355)
2018,MO,Missouri,Scotland,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,18.6,,,16.7,20.5,"4,966",40.4519995,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-92.14711052 40.4519995)
2018,MO,Missouri,Scott,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.2,,,15.7,18.7,"38,458",37.05281805,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-89.56901737 37.05281805)
2018,MO,Missouri,Shannon,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19,,,17.1,20.9,"8,189",37.15721552,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-91.40039628 37.15721552)
2018,MO,Missouri,Shelby,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.5,,,14.8,18.1,"6,050",39.7979959,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-92.07658198 39.7979959)
2018,MO,Missouri,Stoddard,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.5,,,15.8,19.4,"29,206",36.85547732,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-89.94450554 36.85547732)
2018,MO,Missouri,Stone,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.4,,,14.8,18.2,"31,749",36.74711689,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-93.45593742 36.74711689)
2018,MO,Missouri,Sullivan,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.5,,,15.2,17.8,"6,221",40.21031923,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-93.11154525 40.21031923)
2018,MO,Missouri,Taney,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.5,,,15,18.1,"55,852",36.65469081,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-93.04115204 36.65469081)
2018,MO,Missouri,Texas,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.8,,,16.2,19.5,"25,571",37.31715114,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-91.96502208 37.31715114)
2018,MO,Missouri,Vernon,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.8,,,15.1,18.4,"20,528",37.85011692,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-94.34200276 37.85011692)
2018,MO,Missouri,Warren,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.5,,,13.9,17.1,"34,711",38.76460829,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-91.16114705 38.76460829)
2018,MO,Missouri,Washington,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,18.3,,,16.5,20.1,"24,943",37.96158989,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-90.87866331 37.96158989)
2018,MO,Missouri,Wayne,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19.3,,,17.4,21.3,"13,122",37.11261342,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-90.46164009 37.11261342)
2018,MO,Missouri,Webster,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17,,,15.2,18.9,"39,109",37.28096592,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-92.87595943 37.28096592)
2018,MO,Missouri,Worth,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.1,,,14.4,17.8,"2,040",40.47906134,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-94.4221212 40.47906134)
2018,MO,Missouri,Wright,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19.2,,,17.4,21.1,"18,378",37.27057849,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-92.46870697 37.27057849)
2018,MO,Missouri,St. Louis City,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.8,,,14.4,17.2,"302,838",38.63486546,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-90.24550527 38.63486546)
2018,MT,Montana,Beaverhead,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.2,,,11.8,14.7,"9,404",45.1325603,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-112.8987821 45.1325603)
2018,MT,Montana,Big Horn,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,18.3,,,17,19.8,"13,338",45.4232765,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-107.4899123 45.4232765)
2018,MT,Montana,Blaine,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,18,,,16.6,19.3,"6,807",48.43260231,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-108.9586743 48.43260231)
2018,MT,Montana,Broadwater,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.3,,,11.8,14.9,"6,085",46.331789,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-111.4960032 46.331789)
2018,MT,Montana,Carbon,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.6,,,11.2,14.1,"10,714",45.22735569,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-109.0294726 45.22735569)
2018,MT,Montana,Carter,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14,,,12.4,15.5,"1,238",45.51686523,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-104.5361418 45.51686523)
2018,MT,Montana,Cascade,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.4,,,12.9,15.8,"81,643",47.30815781,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-111.3472074 47.30815781)
2018,MT,Montana,Chouteau,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.2,,,13.8,16.5,"5,745",47.88043603,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-110.4351525 47.88043603)
2018,MT,Montana,Custer,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.6,,,12.2,15,"11,586",46.25263679,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-105.5717938 46.25263679)
2018,MT,Montana,Daniels,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.3,,,12,14.7,"1,747",48.78377192,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-105.5486147 48.78377192)
2018,MT,Montana,Dawson,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.2,,,11.9,14.6,"8,680",47.26634989,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-104.8995835 47.26634989)
2018,MT,Montana,Deer Lodge,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.7,,,14.1,17.2,"9,131",46.06092383,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-113.067258 46.06092383)
2018,MT,Montana,Fallon,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.5,,,12.2,14.7,"2,920",46.33408629,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-104.4174229 46.33408629)
2018,MT,Montana,Fergus,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.4,,,11.9,14.9,"11,113",47.2634977,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-109.2239505 47.2634977)
2018,MT,Montana,Flathead,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.3,,,11.8,14.8,"102,106",48.29638793,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-114.0498116 48.29638793)
2018,MT,Montana,Gallatin,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12,,,10.6,13.4,"111,876",45.54099278,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-111.1706687 45.54099278)
2018,MT,Montana,Garfield,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.1,,,12.7,15.5,"1,268",47.27772575,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-106.9928488 47.27772575)
2018,MT,Montana,Glacier,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19.6,,,18.1,21,"13,747",48.7046396,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-112.9903385 48.7046396)
2018,MT,Montana,Golden Valley,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.9,,,12.5,15.4,826,46.38114609,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-109.1749647 46.38114609)
2018,MT,Montana,Granite,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.4,,,11.8,14.9,"3,378",46.40491339,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-113.4397789 46.40491339)
2018,MT,Montana,Hill,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.3,,,13.9,16.5,"16,347",48.62819939,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-110.1113044 48.62819939)
2018,MT,Montana,Jefferson,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.3,,,10.9,13.7,"12,097",46.14880232,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-112.0939353 46.14880232)
2018,MT,Montana,Judith Basin,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.3,,,11.8,14.7,"1,952",47.0454142,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-110.2661712 47.0454142)
2018,MT,Montana,Lake,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.8,,,14.4,17,"30,250",47.6458828,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-114.0894927 47.6458828)
2018,MT,Montana,Lewis and Clark,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.6,,,11.1,14.1,"68,700",47.12500178,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-112.3914368 47.12500178)
2018,MT,Montana,Liberty,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16,,,14,17.8,"2,430",48.56179778,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-111.0245772 48.56179778)
2018,MT,Montana,Lincoln,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.4,,,13.8,17.2,"19,794",48.54368709,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-115.404551 48.54368709)
2018,MT,Montana,McCone,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.6,,,12.3,15,"1,675",47.64514665,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-105.7953402 47.64514665)
2018,MT,Montana,Madison,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.5,,,11.2,13.8,"8,768",45.30071335,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-111.9201222 45.30071335)
2018,MT,Montana,Meagher,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.2,,,12.6,15.6,"1,866",46.59811066,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-110.8859297 46.59811066)
2018,MT,Montana,Mineral,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.5,,,13.9,16.9,"4,316",47.14732254,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-114.998204 47.14732254)
2018,MT,Montana,Missoula,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13,,,11.5,14.5,"118,791",47.036676,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-113.923884 47.036676)
2018,MT,Montana,Musselshell,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.9,,,14.6,17.3,"4,651",46.49649587,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-108.3981267 46.49649587)
2018,MT,Montana,Park,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13,,,11.5,14.6,"16,736",45.48844999,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-110.5265753 45.48844999)
2018,MT,Montana,Petroleum,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.8,,,11.3,14.1,513,47.11706322,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-108.2501111 47.11706322)
2018,MT,Montana,Phillips,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.1,,,13.7,16.5,"4,074",48.25917745,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-107.9131206 48.25917745)
2018,MT,Montana,Pondera,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.8,,,13.4,16.3,"5,972",48.22791028,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-112.2266817 48.22791028)
2018,MT,Montana,Powder River,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14,,,12.7,15.3,"1,716",45.3949949,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-105.6301516 45.3949949)
2018,MT,Montana,Powell,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.6,,,12.2,15.1,"6,968",46.85654886,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-112.9362511 46.85654886)
2018,MT,Montana,Prairie,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.7,,,12.4,15.1,"1,087",46.86049013,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-105.3780231 46.86049013)
2018,MT,Montana,Ravalli,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.9,,,12.3,15.5,"43,172",46.08182393,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-114.1198628 46.08182393)
2018,MT,Montana,Richland,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.2,,,11.9,14.5,"10,913",47.78659364,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-104.5613147 47.78659364)
2018,MT,Montana,Roosevelt,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,18.4,,,17,19.7,"11,059",48.29381753,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-105.0149378 48.29381753)
2018,MT,Montana,Rosebud,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.1,,,14.9,17.3,"9,063",46.23004715,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-106.7311046 46.23004715)
2018,MT,Montana,Sanders,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16,,,14.5,17.6,"11,844",47.67525908,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-115.1351472 47.67525908)
2018,MT,Montana,Sheridan,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.3,,,11.9,14.7,"3,424",48.72120606,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-104.5046971 48.72120606)
2018,MT,Montana,Silver Bow,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.4,,,12.9,16,"34,993",45.90246998,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-112.6565342 45.90246998)
2018,MT,Montana,Stillwater,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.8,,,11.4,14.1,"9,534",45.66935299,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-109.3949915 45.66935299)
2018,MT,Montana,Sweet Grass,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.1,,,11.8,14.4,"3,710",45.81362726,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-109.9412695 45.81362726)
2018,MT,Montana,Teton,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.2,,,12.7,15.8,"6,162",47.83888938,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-112.2377232 47.83888938)
2018,MT,Montana,Toole,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.2,,,13.8,16.6,"4,853",48.65528347,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-111.6953546 48.65528347)
2018,MT,Montana,Treasure,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.4,,,12.9,15.8,679,46.21134544,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-107.2718467 46.21134544)
2018,MT,Montana,Valley,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.8,,,12.5,15,"7,437",48.36518173,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-106.6674822 48.36518173)
2018,MT,Montana,Wheatland,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.8,,,13.9,17.5,"2,236",46.46636571,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-109.8444155 46.46636571)
2018,MT,Montana,Wibaux,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.1,,,13.4,16.8,"1,034",46.96553661,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-104.249072 46.96553661)
2018,MT,Montana,Yellowstone,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.3,,,11.9,14.8,"160,137",45.93708467,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-108.2747621 45.93708467)
2018,NE,Nebraska,Adams,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12,,,10.7,13.4,"31,511",40.52450625,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-98.50119591 40.52450625)
2018,NE,Nebraska,Antelope,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.6,,,11.4,13.9,"6,336",42.17693775,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-98.06656897 42.17693775)
2018,NE,Nebraska,Arthur,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.8,,,10.4,13.1,465,41.56896142,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-101.6959559 41.56896142)
2018,NE,Nebraska,Banner,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.9,,,10.6,12.9,730,41.54622526,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-103.7112005 41.54622526)
2018,NE,Nebraska,Blaine,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.8,,,10.5,13.1,476,41.91285551,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-99.97680539 41.91285551)
2018,NE,Nebraska,Boone,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.8,,,10.6,13.2,"5,239",41.70677332,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-98.067016 41.70677332)
2018,NE,Nebraska,Box Butte,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.3,,,11.1,13.4,"10,772",42.22001599,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-103.0855471 42.22001599)
2018,NE,Nebraska,Boyd,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.1,,,10.8,13.3,"1,955",42.89969493,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-98.76648858 42.89969493)
2018,NE,Nebraska,Brown,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.3,,,11.8,14.7,"2,973",42.42997216,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-99.92937165 42.42997216)
2018,NE,Nebraska,Buffalo,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.1,,,9.9,12.4,"49,615",40.85520914,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-99.07495855 40.85520914)
2018,NE,Nebraska,Burt,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.7,,,11.5,13.9,"6,488",41.85154682,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-96.32857388 41.85154682)
2018,NE,Nebraska,Butler,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.9,,,10.7,13.3,"8,058",41.22606487,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-97.13109076 41.22606487)
2018,NE,Nebraska,Cass,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11,,,9.9,12.3,"26,159",40.90962775,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-96.14130329 40.90962775)
2018,NE,Nebraska,Cedar,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.5,,,10.3,12.7,"8,446",42.59927728,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-97.25245004 42.59927728)
2018,NE,Nebraska,Chase,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.5,,,10.4,12.7,"3,977",40.5236842,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-101.6979241 40.5236842)
2018,NE,Nebraska,Cherry,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.5,,,11.2,13.8,"5,761",42.54497621,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-101.1184391 42.54497621)
2018,NE,Nebraska,Cheyenne,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.6,,,10.4,12.8,"9,310",41.21973681,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health,POINT (-102.9951308 41.21973681)
